STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00093721,4/6/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",133,",,W",28,",,W",,,,,-6,",,W",10186,",,W",10125,",,W",61,",,W",29,",,W",,,,,,,,,45,",,W",29,",,W",65,",,W",113,"H,,S",,,,,,,340,",,W",340,",,W",,,,,,,,,89,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/7/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",183,",,W",44,",,W",,,,,28,",,W",10203,",,W",10146,",,W",78,",,W",18,",,W",,,,,,,,,56,",,W",27,",,W",86,",,W",121,"H,,S",,,,,,,150,",,W",160,",,W",,,,,,,,,67,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/8/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",217,",,W",22,",,W",,,,,78,",,W",10163,",,W",10108,",,W",117,",,W",13,",,W",,,,,,,,,57,",,W",32,",,W",89,",,W",154,"H,,S",,,,,,,120,",,W",120,",,W",,,,,,,,,54,",,W",85,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/9/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",250,",,W",67,",,W",,,,,122,",,W",10142,",,W",10085,",,W",150,",,W",18,",,W",,,,,,,,,64,",,W",46,",,W",81,",,W",189,"H,,S",,,,,,,250,",,W",300,",,W",,,,,,,,,58,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/10/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",250,",,W",139,",,W",,,,,150,",,W",10064,",,W",10027,",,W",167,",,W",45,",,W",,,,,,,,,81,",,W",68,",,W",90,",,W",191,"H,,S",,,,,,,130,",,W",130,",,W",,,,,,,,,94,",,W",170,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/11/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5,",,W,2400",0,",,W",0,",,W",228,",,W",161,",,W",,,,,83,",,W",9976,",,W",9909,",,W",128,",,W",71,",,W",,,,,,,,,59,",,W",37,",,W",90,",,W",177,"H,,S",,,,,,,270,",,W",270,",,W",,,,,,,,,134,",,W",197,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/12/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",51,",,W,2400",0,",,W",0,",,W",200,",,W",133,",,W",,,,,11,",,W",10095,",,W",10020,",,W",83,",,W",74,",,W",,,,,,,,,41,",,W",28,",,W",57,",,W",151,"H,,S",,,,,,,300,",,W",300,",,W",,,,,,,,,148,",,W",215,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/13/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",189,",,W",89,",,W",,,,,44,",,W",10112,",,W",10054,",,W",111,",,W",38,",,W",,,,,,,,,42,",,W",24,",,W",76,",,W",161,"H,,S",,,,,,,210,",,W",190,",,W",,,,,,,,,107,",,W",174,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/14/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",278,",,W",44,",,W",,,,,111,",,W",10102,",,W",10041,",,W",161,",,W",29,",,W",,,,,,,,,48,",,W",31,",,W",70,",,W",233,"H,,S",,,,,,,340,",,W",260,",,W",,,,,,,,,67,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/15/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",294,",,W",156,",,W",,,,,33,",,W",10200,",,W",10139,",,W",111,",,W",22,",,W",,,,,,,,,37,",,W",26,",,W",57,",,W",198,"H,,S",,,,,,,20,",,W",10,",,W",,,,,,,,,76,",,W",121,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/16/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",250,",,W",100,",,W",,,,,100,",,W",10163,",,W",10115,",,W",133,",,W",29,",,W",,,,,,,,,66,",,W",48,",,W",90,",,W",172,"H,,S",,,,,,,120,",,W",30,",,W",,,,,,,,,72,",,W",116,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/17/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8,",,W,2400",0,",,W",0,",,W",211,",,W",133,",,W",,,,,122,",,W",10159,",,W",10091,",,W",139,",,W",35,",,W",,,,,,,,,81,",,W",65,",,W",97,",,W",163,"H,,S",,,,,,,80,",,W",90,",,W",,,,,,,,,76,",,W",103,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/18/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",206,",,W",117,",,W",,,,,83,",,W",10186,",,W",10135,",,W",100,",,W",28,",,W",,,,,,,,,84,",,W",77,",,W",93,",,W",114,"H,,S",,,,,,,120,",,W",110,",,W",,,,,,,,,63,",,W",76,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/19/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",128,",,W",94,",,W",,,,,44,",,W",10146,",,W",10088,",,W",106,",,W",34,",,W",,,,,,,,,54,",,W",19,",,W",96,",,W",154,"H,,S",,,,,,,290,",,W",260,",,W",,,,,,,,,81,",,W",161,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/20/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10,",,W,2400",0,",,W",0,",,W",228,",,W",111,",,W",,,,,-28,",,W",10169,",,W",10112,",,W",44,",,W",25,",,W",,,,,,,,,44,",,W",36,",,W",60,",,W",112,"H,,S",,,,,,,300,",,W",340,",,W",,,,,,,,,72,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/21/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",122,",,W",56,",,W",,,,,-22,",,W",10190,",,W",10129,",,W",50,",,W",22,",,W",,,,,,,,,44,",,W",23,",,W",70,",,W",101,"H,,S",,,,,,,310,",,W",280,",,W",,,,,,,,,81,",,W",112,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/22/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",183,",,W",17,",,W",,,,,22,",,W",10173,",,W",10119,",,W",83,",,W",24,",,W",,,,,,,,,50,",,W",21,",,W",82,",,W",128,"H,,S",,,,,,,130,",,W",130,",,W",,,,,,,,,76,",,W",116,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/23/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",222,",,W",33,",,W",,,,,56,",,W",10135,",,W",10071,",,W",117,",,W",39,",,W",,,,,,,,,46,",,W",27,",,W",67,",,W",174,"H,,S",,,,,,,270,",,W",290,",,W",,,,,,,,,98,",,W",170,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/24/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",239,",,W",106,",,W",,,,,44,",,W",10247,",,W",10179,",,W",83,",,W",37,",,W",,,,,,,,,60,",,W",49,",,W",73,",,W",134,"H,,S",,,,,,,40,",,W",20,",,W",,,,,,,,,67,",,W",94,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/25/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",156,",,W",72,",,W",,,,,6,",,W",10301,",,W",10234,",,W",67,",,W",32,",,W",,,,,,,,,49,",,W",24,",,W",86,",,W",114,"H,,S",,,,,,,120,",,W",120,",,W",,,,,,,,,67,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/26/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",183,",,W",39,",,W",,,,,67,",,W",10298,",,W",10247,",,W",94,",,W",21,",,W",,,,,,,,,70,",,W",50,",,W",84,",,W",121,"H,,S",,,,,,,170,",,W",170,",,W",,,,,,,,,45,",,W",72,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/27/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5,",,W,2400",0,",,W",0,",,W",144,",,W",106,",,W",,,,,128,",,W",10203,",,W",10152,",,W",161,",,W",15,",,W",,,,,,,,,65,",,W",37,",,W",90,",,W",184,"H,,S",,,,,,,230,",,W",320,",,W",,,,,,,,,63,",,W",89,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/28/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",300,",,W",111,",,W",,,,,150,",,W",10149,",,W",10098,",,W",189,",,W",25,",,W",,,,,,,,,55,",,W",31,",,W",86,",,W",249,"H,,S",,,,,,,120,",,W",120,",,W",,,,,,,,,67,",,W",103,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/29/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",333,",,W",161,",,W",,,,,139,",,W",10108,",,W",10051,",,W",178,",,W",37,",,W",,,,,,,,,53,",,W",36,",,W",87,",,W",248,"H,,S",,,,,,,290,",,W",300,",,W",,,,,,,,,116,",,W",157,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,4/30/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",46,",,W,2400",0,",,W",0,",,W",311,",,W",178,",,W",,,,,139,",,W",10129,",,W",10075,",,W",172,",,W",23,",,W",,,,,,,,,63,",,W",33,",,W",97,",,W",227,"H,,S",,,,,,,290,",,W",320,",,W",,,,,,,,,67,",,W",89,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/1/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",283,",,W",161,",,W",,,,,133,",,W",10135,",,W",10085,",,W",178,",,W",26,",,W",,,,,,,,,54,",,W",29,",,W",96,",,W",236,"H,,S",,,,,,,230,",,W",250,",,W",,,,,,,,,72,",,W",103,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/2/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",322,",,W",133,",,W",,,,,111,",,W",10190,",,W",10135,",,W",139,",,W",59,",,W",,,,,,,,,65,",,W",49,",,W",83,",,W",208,"H,,S",,,,,,,100,",,W",100,",,W",,,,,,,,,89,",,W",121,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/3/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",222,",,W",117,",,W",,,,,106,",,W",10234,",,W",10179,",,W",106,",,W",43,",,W",,,,,,,,,95,",,W",86,",,W",100,",,W",116,"H,,S",,,,,,,100,",,W",110,",,W",,,,,,,,,72,",,W",98,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/4/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",94,",,W,2400",0,",,W",0,",,W",122,",,W",106,",,W",,,,,150,",,W",10200,",,W",10149,",,W",150,",,W",25,",,W",,,,,,,,,96,",,W",90,",,W",100,",,W",138,"H,,S",,,,,,,70,",,W",60,",,W",,,,,,,,,58,",,W",72,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/5/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",188,",,W,2400",0,",,W",0,",,W",194,",,W",111,",,W",,,,,183,",,W",10142,",,W",10091,",,W",189,",,W",6,",,W",,,,,,,,,92,",,W",79,",,W",100,",,W",191,"H,,S",,,,,,,340,",,W",310,",,W",,,,,,,,,36,",,W",72,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/6/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",228,",,W",172,",,W",,,,,183,",,W",10078,",,W",10027,",,W",194,",,W",11,",,W",,,,,,,,,84,",,W",64,",,W",100,",,W",210,"H,,S",,,,,,,190,",,W",40,",,W",,,,,,,,,40,",,W",63,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/7/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",261,",,W",178,",,W",,,,,167,",,W",10037,",,W",9986,",,W",194,",,W",33,",,W",,,,,,,,,69,",,W",40,",,W",100,",,W",234,"H,,S",,,,,,,280,",,W",270,",,W",,,,,,,,,94,",,W",130,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/8/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",178,",,W",,,,,122,",,W",10051,",,W",9997,",,W",150,",,W",34,",,W",,,,,,,,,66,",,W",49,",,W",87,",,W",200,"H,,S",,,,,,,290,",,W",300,",,W",,,,,,,,,89,",,W",107,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/9/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",64,",,W,2400",0,",,W",0,",,W",217,",,W",144,",,W",,,,,106,",,W",10061,",,W",9997,",,W",111,",,W",54,",,W",,,,,,,,,90,",,W",77,",,W",96,",,W",138,"H,,S",,,,,,,90,",,W",90,",,W",,,,,,,,,94,",,W",116,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/10/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",25,",,W,2400",0,",,W",0,",,W",144,",,W",100,",,W",,,,,72,",,W",10102,",,W",10047,",,W",100,",,W",19,",,W",,,,,,,,,71,",,W",41,",,W",93,",,W",124,"H,,S",,,,,,,270,",,W",230,",,W",,,,,,,,,89,",,W",125,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/11/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",58,",,W,2400",0,",,W",0,",,W",183,",,W",78,",,W",,,,,106,",,W",10119,",,W",10051,",,W",117,",,W",19,",,W",,,,,,,,,87,",,W",52,",,W",100,",,W",125,"H,,S",,,,,,,280,",,W",260,",,W",,,,,,,,,81,",,W",112,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/12/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",18,",,W,2400",0,",,W",0,",,W",189,",,W",83,",,W",,,,,117,",,W",10169,",,W",10112,",,W",139,",,W",25,",,W",,,,,,,,,72,",,W",40,",,W",100,",,W",161,"H,,S",,,,,,,130,",,W",110,",,W",,,,,,,,,67,",,W",98,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/13/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",239,",,W",117,",,W",,,,,150,",,W",10139,",,W",10088,",,W",156,",,W",19,",,W",,,,,,,,,90,",,W",76,",,W",100,",,W",167,"H,,S",,,,,,,130,",,W",140,",,W",,,,,,,,,45,",,W",67,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/14/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",89,",,W,2400",0,",,W",0,",,W",194,",,W",122,",,W",,,,,150,",,W",10071,",,W",10020,",,W",156,",,W",34,",,W",,,,,,,,,93,",,W",81,",,W",100,",,W",166,"H,,S",,,,,,,50,",,W",50,",,W",,,,,,,,,72,",,W",98,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/15/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",13,",,W,2400",0,",,W",0,",,W",189,",,W",128,",,W",,,,,139,",,W",10078,",,W",10014,",,W",161,",,W",41,",,W",,,,,,,,,71,",,W",50,",,W",100,",,W",182,"H,,S",,,,,,,350,",,W",350,",,W",,,,,,,,,76,",,W",130,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/16/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",250,",,W",117,",,W",,,,,139,",,W",10139,",,W",10078,",,W",156,",,W",25,",,W",,,,,,,,,79,",,W",70,",,W",86,",,W",183,"H,,S",,,,,,,60,",,W",130,",,W",,,,,,,,,45,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/17/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",194,",,W",167,",,W",,,,,150,",,W",10146,",,W",10088,",,W",156,",,W",9,",,W",,,,,,,,,90,",,W",78,",,W",97,",,W",167,"H,,S",,,,,,,130,",,W",110,",,W",,,,,,,,,36,",,W",49,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/18/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",51,",,W,2400",0,",,W",0,",,W",183,",,W",150,",,W",,,,,161,",,W",10152,",,W",10098,",,W",172,",,W",13,",,W",,,,,,,,,85,",,W",64,",,W",100,",,W",183,"H,,S",,,,,,,150,",,W",170,",,W",,,,,,,,,31,",,W",54,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/19/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3,",,W,2400",0,",,W",0,",,W",244,",,W",156,",,W",,,,,156,",,W",10166,",,W",10112,",,W",167,",,W",17,",,W",,,,,,,,,83,",,W",62,",,W",97,",,W",187,"H,,S",,,,,,,130,",,W",120,",,W",,,,,,,,,45,",,W",67,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/20/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",256,",,W",139,",,W",,,,,156,",,W",10152,",,W",10098,",,W",178,",,W",21,",,W",,,,,,,,,71,",,W",46,",,W",100,",,W",206,"H,,S",,,,,,,110,",,W",110,",,W",,,,,,,,,72,",,W",98,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/21/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",283,",,W",128,",,W",,,,,178,",,W",10135,",,W",10081,",,W",200,",,W",20,",,W",,,,,,,,,74,",,W",53,",,W",96,",,W",223,"H,,S",,,,,,,130,",,W",130,",,W",,,,,,,,,58,",,W",85,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/22/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",306,",,W",150,",,W",,,,,189,",,W",10122,",,W",10064,",,W",206,",,W",14,",,W",,,,,,,,,76,",,W",53,",,W",90,",,W",238,"H,,S",,,,,,,280,",,W",320,",,W",,,,,,,,,58,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/23/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,"T,,W,2400",0,",,W",0,",,W",289,",,W",194,",,W",,,,,156,",,W",10108,",,W",10054,",,W",189,",,W",18,",,W",,,,,,,,,61,",,W",35,",,W",97,",,W",238,"H,,S",,,,,,,100,",,W",10,",,W",,,,,,,,,63,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/24/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",0,",,W,2400",0,",,W",0,",,W",294,",,W",183,",,W",,,,,167,",,W",10102,",,W",10047,",,W",194,",,W",22,",,W",,,,,,,,,65,",,W",37,",,W",93,",,W",248,"H,,S",,,,,,,130,",,W",140,",,W",,,,,,,,,67,",,W",98,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093721,5/25/24,39.17329,-76.68408,42,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5,",,W,2400",0,",,W",0,",,W",306,",,W",178,",,W",,,,,183,",,W",10112,",,W",10058,",,W",206,",,W",22,",,W",,,,,,,,,70,",,W",28,",,W",100,",,W",242,"H,,S",,,,,,,120,",,W",130,",,W",,,,,,,,,63,",,W",89,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
